 Flow Duration,Total Length of Fwd Packets, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Average Packet Size,Active Mean, Active Std,Idle Mean, Idle Std, Label
99092099,359,0.121099463,9008372.636,29800000,996.1666667,2000,0,98900000,0,DoS Hulk
98438053,361,0.13206275,8203171.083,28400000,920.1538462,14008,0,98300000,0,DoS Hulk
98354738,362,0.111840062,9835473.8,31100000,1087.545455,11004,0,98300000,0,DoS Hulk
98867860,371,0.111259615,9886786,31200000,1087.818182,1014,0,98700000,0,DoS Hulk
74516,335,120.7794299,9314.5,20822.28472,1325.555556,0,0,0,0,DoS Hulk
13106,12,305.2037235,4368.666667,7299.88831,4.5,0,0,0,0,DoS Hulk
83623380,360,0.179375672,5973098.571,22300000,797,2005,0,83500000,0,DoS Hulk
390500,590,23.04737516,48812.5,87861.4655,1353.888889,0,0,0,0,DoS Hulk
99355907,788,0.140907576,7642762.077,27400000,884.5,5,0,99000000,0,DoS Hulk
84662270,343,0.153551281,7055189.167,24400000,918.7692308,9986,0,84500000,0,DoS Hulk
16068,24,311.1774956,4017,5494.472192,6,0,0,0,0,DoS Hulk
98429729,336,0.132073918,8202477.417,28400000,917.7692308,4,0,98400000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
181520,353,49.58131335,22690,58929.0917,1327.555556,0,0,0,0,DoS Hulk
85654052,308,0.151773322,7137837.667,24700000,915.6153846,1000,0,85500000,0,DoS Hulk
83809174,343,0.131250548,8380917.4,26400000,1085.818182,10971,0,83700000,0,DoS Hulk
98904839,368,0.121328745,8991349,29800000,996.9166667,5,0,98900000,0,DoS Hulk
101017691,334,0.12869033,8418140.917,29100000,917.6153846,983,0,101000000,0,DoS Hulk
3,0,1333333.333,1,0,0,0,0,0,0,DoS Hulk
82907262,337,0.144740035,7537023.818,24900000,994.8333333,12977,0,82700000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
83906075,363,0.143017058,7627825,25300000,996.5,1986,0,83800000,0,DoS Hulk
98399909,348,0.132113943,8199992.417,28400000,918.6923077,1007,0,98400000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
97873840,361,0.122606817,8897621.818,29500000,996.3333333,3,0,97900000,0,DoS Hulk
98726100,364,0.111419371,9872610,31200000,1087.727273,15998,0,98700000,0,DoS Hulk
98732555,393,0.141797202,7594811.923,27400000,856.7142857,11986,0,98700000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
101693411,347,0.118001745,9244855.545,29700000,995.6666667,0,0,98700000,0,DoS Hulk
98305970,341,0.122067866,8936906.364,29600000,994.6666667,1005,0,98300000,0,DoS Hulk
98297382,348,0.122078531,8936125.636,29600000,995.25,6,0,98300000,0,DoS Hulk
84944124,387,0.153041781,7078677,24200000,922.1538462,11998,0,83900000,0,DoS Hulk
99754980,374,0.130319308,8312915,28800000,921.1538462,21998,0,99700000,0,DoS Hulk
100308661,326,0.139569204,7716050.846,27800000,851.5,2019,0,100000000,0,DoS Hulk
100640587,616,0.149045236,7188613.357,26500000,814.0666667,986,0,99300000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
83877310,356,0.131143929,8387731,26500000,1087,10991,0,83700000,0,DoS Hulk
83504331,296,0.143705121,7591302.818,25100000,991.4166667,10001,0,83400000,0,DoS Hulk
85008153,361,0.152926508,7084012.75,24500000,920.1538462,5997,0,84900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
4,0,750000,2,1.414213562,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
2752,0,2180.232558,550.4,702.4292135,0,0,0,0,0,DoS Hulk
84664078,357,0.153548002,7055339.833,24400000,919.3846154,995,0,84500000,0,DoS Hulk
11005,18,363.4711495,3668.333333,6328.639375,6,0,0,0,0,DoS Hulk
49,0,40816.32653,49,0,0,0,0,0,0,DoS Hulk
84784093,334,0.153330649,7065341.083,24400000,917.6153846,2056,0,84600000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
99011818,416,0.121197653,9001074.364,29800000,1000.916667,1005,0,98900000,0,DoS Hulk
939,0,2129.925453,939,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
13377,12,299.0207072,4459,7479.561217,4.5,0,0,0,0,DoS Hulk
98346778,348,0.111849114,9834677.8,31000000,1085.727273,5,0,98200000,0,DoS Hulk
1006,0,5964.214712,201.2,446.543055,0,0,0,0,0,DoS Hulk
84999091,327,0.14117798,7727190.091,25600000,993.5,988,0,84800000,0,DoS Hulk
97307920,411,0.133596525,8108993.333,28100000,923.5384615,998,0,97300000,0,DoS Hulk
85158392,331,0.140913887,7741672,25600000,993.8333333,4,0,85000000,0,DoS Hulk
85488205,363,0.152067762,7124017.083,24600000,919.8461538,1002,0,85300000,0,DoS Hulk
100902833,738,0.148657868,7207345.214,26600000,822.6,13002,0,99600000,0,DoS Hulk
99207871,332,0.13103799,8267322.583,28600000,917.4615385,167,0,99200000,0,DoS Hulk
85529495,362,0.140302477,7775408.636,25500000,996.4166667,996,0,84500000,0,DoS Hulk
683,0,2928.257687,683,0,0,0,0,0,0,DoS Hulk
85103106,419,0.129254977,8510310.6,26900000,1092.727273,9012,0,84900000,0,DoS Hulk
99115086,594,0.151339222,7079649,26400000,812.6,2006,0,98700000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
83742236,355,0.167179677,6441710.462,23200000,853.5714286,970,0,83600000,0,DoS Hulk
34694114,310,0.28823333,3854901.556,11500000,1191.1,0,0,34500000,0,DoS Hulk
98750341,384,0.101265473,11000000,32900000,1198.5,11987,0,98600000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
999,0,4004.004004,333,568.97891,0,0,0,0,0,DoS Hulk
996,0,2008.032129,996,0,0,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
85558303,346,0.151943173,7129858.583,24600000,918.5384615,2,0,85400000,0,DoS Hulk
99565675,343,0.130567085,8297139.583,28700000,918.3076923,991,0,99400000,0,DoS Hulk
98478955,410,0.121853446,8952632.273,29700000,1000.916667,10986,0,98500000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
100569042,357,0.159094684,6704602.8,25900000,747,1006,0,100000000,0,DoS Hulk
98823877,329,0.141666168,7601836.692,27400000,851.7142857,959,0,98800000,0,DoS Hulk
48,0,41666.66667,48,0,0,0,0,0,0,DoS Hulk
60634,347,164.92397,6737.111111,16207.85445,1194.2,0,0,0,0,DoS Hulk
86014282,359,0.162763668,6616483.231,23800000,853.8571429,2002,0,85900000,0,DoS Hulk
100732761,387,0.109199826,10100000,31800000,1089.818182,0,0,101000000,0,DoS Hulk
98573718,352,0.142025687,7582593.692,27300000,853.3571429,1979,0,98500000,0,DoS Hulk
100621699,314,0.129196785,8385141.583,29000000,916.0769231,4,0,100000000,0,DoS Hulk
85785791,378,0.174854132,6127556.5,22900000,798.2,1735,0,85600000,0,DoS Hulk
35402473,329,0.367205986,2950206.083,10200000,917.2307692,986,0,35300000,0,DoS Hulk
148559,322,53.85065866,21222.71429,50517.87534,1489.625,0,0,0,0,DoS Hulk
98366846,357,0.111826296,9836684.6,31100000,1086.545455,3013,0,98400000,0,DoS Hulk
83608089,344,0.155487348,6967340.75,24100000,918.8461538,13007,0,83500000,0,DoS Hulk
97504779,396,0.133326798,8125398.25,28100000,922.3846154,5,0,97400000,0,DoS Hulk
21940,18,227.8942571,5485,9679.360275,7,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
84719098,289,0.153448282,7059924.833,24100000,914.1538462,990,0,83700000,0,DoS Hulk
85683254,381,0.151721595,7140271.167,24700000,921.2307692,5,0,85500000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
98444659,351,0.111737905,9844465.9,31100000,1086,4,0,98300000,0,DoS Hulk
86046276,367,0.151081495,7170523,24800000,920.1538462,2,0,85900000,0,DoS Hulk
148458,357,60.62320656,18557.25,48411.11404,1328,0,0,0,0,DoS Hulk
201,0,9950.248756,201,0,0,0,0,0,0,DoS Hulk
98347885,320,0.122015842,8940716.818,29600000,992.9166667,2,0,98300000,0,DoS Hulk
98893678,348,0.121342438,8990334.364,29800000,995.25,1988,0,98900000,0,DoS Hulk
95859852,307,0.135614647,7988321,27700000,915.5384615,268,0,95900000,0,DoS Hulk
84324132,373,0.142308017,7665830.182,25400000,997.8333333,10054,0,84200000,0,DoS Hulk
977,0,2047.082907,977,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
67749523,306,0.162362767,6774952.3,21400000,1081.909091,977,0,67600000,0,DoS Hulk
85472075,413,0.140396732,7770188.636,25700000,1001.166667,11995,0,85300000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
15997,18,250.0468838,5332.333333,7588.913581,6,0,0,0,0,DoS Hulk
3003269,333,3.329705065,333696.5556,707751.3999,1192.8,0,0,0,0,DoS Hulk
100009825,384,0.139986246,7693063.462,27700000,855.6428571,980,0,99900000,0,DoS Hulk
83945234,336,0.178687929,5996088.143,22400000,795.4,1986,0,83800000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
85477365,395,0.152087047,7123113.75,24600000,922.7692308,11009,0,85300000,0,DoS Hulk
85487319,310,0.140371697,7771574.455,25700000,992.5833333,10027,0,85300000,0,DoS Hulk
97840933,295,0.153310067,6988638.071,26100000,792.6666667,1044,0,97800000,0,DoS Hulk
982,0,2036.659878,982,0,0,0,0,0,0,DoS Hulk
98459509,373,0.132033971,8204959.083,28400000,920.6153846,985,0,98500000,0,DoS Hulk
98427673,368,0.121916933,8947970.273,29700000,997.4166667,12917,0,98400000,0,DoS Hulk
85237529,323,0.164246901,6556733,23600000,851.2857143,1045,0,85100000,0,DoS Hulk
98247868,333,0.132318393,8187322.333,28300000,918,14023,0,98200000,0,DoS Hulk
98992383,590,0.141425023,7614798.692,27300000,870.3571429,882,0,98600000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
100571776,369,0.129260917,8380981.333,29000000,920.3076923,2972,0,100000000,0,DoS Hulk
168702,357,59.27612002,18744.66667,48587.81519,1195.2,0,0,0,0,DoS Hulk
98713596,351,0.151954752,7050971.143,26400000,796.4,1050,0,98600000,0,DoS Hulk
100377994,421,0.129510458,8364832.833,28900000,924.3076923,1019,0,100000000,0,DoS Hulk
151614,358,59.36127271,18951.75,48406.24335,1328.111111,0,0,0,0,DoS Hulk
1005,0,1990.049751,1005,0,0,0,0,0,0,DoS Hulk
98688820,381,0.13172718,8224068.333,28500000,921.2307692,994,0,98700000,0,DoS Hulk
231,0,8658.008658,231,0,0,0,0,0,0,DoS Hulk
98676069,371,0.17228088,6167254.312,24600000,789.4117647,210009,0,98500000,0,DoS Hulk
85960351,752,0.127965974,8596035.1,27000000,1123,0,0,85600000,0,DoS Hulk
99441923,351,0.100561209,11000000,33100000,1194.6,4,0,99300000,0,DoS Hulk
3004383,333,2.995623394,375547.875,744628.1678,1325.333333,0,0,0,0,DoS Hulk
190,0,10526.31579,190,0,0,0,0,0,0,DoS Hulk
117547413,377,0.127608083,8396243.786,31400000,798.1333333,1957,0,117000000,0,DoS Hulk
83376664,384,0.167912691,6413589.538,23100000,856.0714286,10997,0,83200000,0,DoS Hulk
97634425,317,0.122907468,8875856.818,29400000,992.6666667,1999,0,97600000,0,DoS Hulk
99408553,377,0.100594966,11000000,33100000,1197.2,1998,0,99400000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
1003,0,1994.017946,1003,0,0,0,0,0,0,DoS Hulk
974,0,2053.38809,974,0,0,0,0,0,0,DoS Hulk
97410795,303,0.143721237,7493138.077,27000000,849.8571429,993,0,97400000,0,DoS Hulk
98717671,329,0.111428885,9871767.1,31200000,1084,1002,0,98700000,0,DoS Hulk
118870078,1985,0.151425828,6992357.529,24500000,754.4444444,1004,0,58500000,60100000,DoS Hulk
979,0,2042.900919,979,0,0,0,0,0,0,DoS Hulk
85729394,382,0.128310717,8572939.4,27100000,1088.818182,467,0,85600000,0,DoS Hulk
233,0,8583.690987,233,0,0,0,0,0,0,DoS Hulk
147606,312,60.97313117,18450.75,48090.57414,1323,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
16640,12,240.3846154,5546.666667,9247.917621,7.25,0,0,0,0,DoS Hulk
98799698,385,0.121457861,8981790.727,29800000,998.3333333,1,0,98800000,0,DoS Hulk
83477094,356,0.143752009,7588826.727,25100000,995.9166667,4,0,83300000,0,DoS Hulk
97469651,402,0.133374849,8122470.917,28100000,922.8461538,219,0,97500000,0,DoS Hulk
83872172,336,0.143074869,7624742.909,25200000,994.75,10011,0,83700000,0,DoS Hulk
67638960,335,0.236550059,4509264,17400000,745.625,1989,0,67500000,0,DoS Hulk
98710654,399,0.121567425,8973695.818,29700000,999.5,989,0,98700000,0,DoS Hulk
99189197,346,0.13106266,8265766.417,28600000,918.5384615,20795,0,99000000,0,DoS Hulk
207,0,9661.835749,207,0,0,0,0,0,0,DoS Hulk
98653013,370,0.14191153,7588693.308,27400000,854.6428571,1981,0,98600000,0,DoS Hulk
115963931,354,0.120727194,8920302.385,27700000,853.5,993,0,58000000,59300000,DoS Hulk
102635,399,87.68938471,12829.375,31461.73144,1332.666667,0,0,0,0,DoS Hulk
98696128,305,0.121585317,8972375.273,29700000,991.6666667,451,0,98500000,0,DoS Hulk
98543949,354,0.131920835,8211995.75,28400000,919.6153846,13022,0,98500000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
85642068,370,0.15179456,7136839,24700000,920.3846154,1963,0,85500000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
98543898,325,0.131920903,8211991.5,28400000,916.9230769,987,0,98500000,0,DoS Hulk
3,0,1000000,1.5,0.707106781,0,0,0,0,0,DoS Hulk
2,0,1500000,1,0,0,0,0,0,0,DoS Hulk
82537,324,96.92622703,11791,25776.02874,1489.875,0,0,0,0,DoS Hulk
159682,297,62.62446613,17742.44444,48633.48926,1189.2,0,0,0,0,DoS Hulk
148663,375,53.81298642,21237.57143,50481.83931,1496.25,0,0,0,0,DoS Hulk
97996642,354,0.142862038,7538203.231,27100000,853.5,773,0,97800000,0,DoS Hulk
67889567,357,0.191487449,5657463.917,19500000,919.3846154,1013,0,67700000,0,DoS Hulk
7,0,285714.2857,7,0,0,0,0,0,0,DoS Hulk
68513060,710,0.21893636,4893790,18200000,820.3333333,1001,0,68100000,0,DoS Hulk
98390973,370,0.15245301,7027926.643,26300000,797.6666667,1971,0,98400000,0,DoS Hulk
85875474,334,0.186316293,5725031.6,21900000,745.5625,1991,0,84900000,0,DoS Hulk
7,0,285714.2857,7,0,0,0,0,0,0,DoS Hulk
100725923,364,0.129063101,8393826.917,29000000,919.9230769,2,0,101000000,0,DoS Hulk
99643838,361,0.130464666,8303653.167,28700000,919.6923077,966,0,99500000,0,DoS Hulk
99240765,382,0.120918052,9021887.727,29900000,998.5833333,12994,0,99100000,0,DoS Hulk
18486,12,216.3799632,6162,8203.984215,7.25,0,0,0,0,DoS Hulk
83198140,373,0.156253493,6933178.333,24000000,920.6153846,973,0,83100000,0,DoS Hulk
84901092,362,0.15311935,7075091,24500000,919.7692308,1000,0,84800000,0,DoS Hulk
98875679,306,0.141591948,7605821.462,27400000,850.0714286,992,0,98900000,0,DoS Hulk
84986455,351,0.152965552,7082204.583,24500000,919.3846154,10964,0,84800000,0,DoS Hulk
1038,0,5780.346821,207.6,460.8544239,0,0,0,0,0,DoS Hulk
1943,0,1029.336078,1943,0,0,0,0,0,0,DoS Hulk
15528,12,257.5991757,5176,8392.381962,4.5,0,0,0,0,DoS Hulk
960,12,2083.333333,960,0,9,0,0,0,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
101887628,1775,0.186479952,5660423.778,23600000,703.6842105,1006,0,100000000,0,DoS Hulk
85531243,748,0.151991244,7127603.583,24600000,949.9230769,1998,0,85200000,0,DoS Hulk
100150701,382,0.119819431,9104609.182,30200000,998.5833333,9804,0,100000000,0,DoS Hulk
98386795,412,0.121967587,8944254.091,29700000,1000.583333,4,0,98400000,0,DoS Hulk
991,0,2018.163471,991,0,0,0,0,0,0,DoS Hulk
99935929,642,0.160102579,6662395.267,25400000,764.8125,995,0,98600000,0,DoS Hulk
83217435,325,0.168233976,6401341.154,23000000,851.8571429,11002,0,83100000,0,DoS Hulk
1002,0,2994.011976,501,707.1067812,0,0,0,0,0,DoS Hulk
83418097,318,0.155841484,6951508.083,24000000,916.3846154,5,0,83300000,0,DoS Hulk
86134384,334,0.150926952,7177865.333,24600000,917.6153846,509,0,85100000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
1565430,978,7.665625419,142311.8182,297174.7313,1047.75,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
98443832,317,0.132054998,8203652.667,28400000,916.3076923,994,0,98400000,0,DoS Hulk
85012076,299,0.141156416,7728370.545,25600000,991.1666667,5,0,84900000,0,DoS Hulk
99370773,339,0.140886496,7643905.615,27500000,852.8571429,13018,0,99200000,0,DoS Hulk
140520,303,64.04782237,17565,44103.35101,1322,0,0,0,0,DoS Hulk
98683770,414,0.1418673,7591059.231,27300000,857.7857143,2038,0,98500000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
99929676,309,0.100070373,11100000,33300000,1191,0,0,99800000,0,DoS Hulk
85013289,388,0.152917269,7084440.75,24500000,922.2307692,3972,0,84900000,0,DoS Hulk
68707076,364,0.203763583,5285159.692,19000000,854.2142857,1021,0,68600000,0,DoS Hulk
99326710,387,0.13088121,8277225.833,28700000,922.1538462,13981,0,99300000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
3012,319,2988.047809,376.5,874.9798365,1323.777778,0,0,0,0,DoS Hulk
85081268,630,0.176302027,6077233.429,22700000,815.4,3985,0,84800000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
84562196,387,0.189209845,5637479.733,21800000,748.875,2068,0,84400000,0,DoS Hulk
84209195,369,0.178127816,6014942.5,22500000,797.6,1964,0,84100000,0,DoS Hulk
84911120,370,0.153101266,7075926.667,24500000,920.3846154,983,0,84800000,0,DoS Hulk
65495,368,137.4150699,8186.875,19314.49232,1329.222222,0,0,0,0,DoS Hulk
85748061,698,0.163268998,6596004.692,23700000,878.0714286,8,0,85400000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
149914,330,53.36392865,21416.28571,51825.34889,1490.625,0,0,0,0,DoS Hulk
99412709,309,0.140827065,7647131.462,27600000,850.2857143,978,0,99400000,0,DoS Hulk
98223537,390,0.13235117,8185294.75,28300000,922.3846154,13834,0,98200000,0,DoS Hulk
83953156,435,0.154848258,6996096.333,24200000,925.8461538,11036,0,83800000,0,DoS Hulk
144583,353,62.24798213,18072.875,45589.89891,1327.555556,0,0,0,0,DoS Hulk
48,0,41666.66667,48,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
85475373,307,0.152090591,7122947.75,24600000,915.5384615,987,0,85300000,0,DoS Hulk
81874487,385,0.146565804,7443135.182,24600000,998.3333333,4,0,81700000,0,DoS Hulk
98777660,373,0.141732452,7598281.538,27400000,854.8571429,3999,0,98600000,0,DoS Hulk
100564755,1140,0.139213783,7735750.385,27700000,909.6428571,3,0,100000000,0,DoS Hulk
68907542,361,0.188658594,5742295.167,19800000,919.6923077,999,0,68800000,0,DoS Hulk
68873848,359,0.15971229,6887384.8,21700000,1087.272727,10994,0,68700000,0,DoS Hulk
85053042,339,0.141088428,7732094.727,25600000,995,9958,0,84900000,0,DoS Hulk
83891348,352,0.178802706,5992239.143,22400000,796.4666667,4,0,83700000,0,DoS Hulk
85972106,592,0.151211836,7164342.167,24700000,937.9230769,12023,0,85500000,0,DoS Hulk
58742,323,153.2123523,7342.75,16493.04609,1324.222222,0,0,0,0,DoS Hulk
148599,415,67.29520387,16511,46390.06094,1201,0,0,0,0,DoS Hulk
986,0,6085.192698,197.2,435.9233878,0,0,0,0,0,DoS Hulk
98717663,431,0.131688693,8226471.917,28500000,925.5384615,13966,0,98700000,0,DoS Hulk
99514838,343,0.120585033,9046803.455,30000000,995.3333333,12992,0,99400000,0,DoS Hulk
372726,732,26.82935991,41414,79353.72657,1232.7,0,0,0,0,DoS Hulk
85504053,363,0.152039576,7125337.75,24600000,919.8461538,2004,0,85400000,0,DoS Hulk
98718686,372,0.151946917,7051334.714,26400000,797.8,995,0,98700000,0,DoS Hulk
85928036,384,0.116376453,9547559.556,28300000,1198.5,0,0,84900000,0,DoS Hulk
99722078,366,0.120334436,9065643.455,30100000,996.75,1013,0,99700000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
99770660,300,0.120275841,9070060,30100000,991.25,985,0,99700000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
85316135,373,0.175816685,6094009.643,22800000,797.8666667,7790,0,85200000,0,DoS Hulk
82937127,307,0.156745241,6911427.25,23900000,915.5384615,1002,0,82800000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
84953488,384,0.176567206,6068106.286,22700000,798.6,2000,0,84800000,0,DoS Hulk
98737068,353,0.131662812,8228089,28500000,919.0769231,1242,0,98600000,0,DoS Hulk
98813839,358,0.14168056,7601064.538,27400000,853.7857143,1993,0,98700000,0,DoS Hulk
84972151,355,0.14122274,7724741,25600000,996.3333333,13034,0,84800000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
13996,18,285.7959417,4665.333333,8062.413431,6,0,0,0,0,DoS Hulk
98719540,370,0.121556482,8974503.636,29800000,997.5833333,14005,0,98700000,0,DoS Hulk
1005,0,4975.124378,251.25,497.1682311,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
86178196,308,0.127642496,8617819.6,27200000,1082.090909,4,0,86000000,0,DoS Hulk
994,0,2012.072435,994,0,0,0,0,0,0,DoS Hulk
99605776,320,0.13051452,8300481.333,28700000,917,13004,0,99400000,0,DoS Hulk
98711687,391,0.131696665,8225973.917,28500000,922,6,0,98700000,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
85212122,335,0.152560454,7101010.167,24600000,917.6923077,986,0,85100000,0,DoS Hulk
99638669,372,0.130471434,8303222.417,28700000,920.5384615,26008,0,99500000,0,DoS Hulk
98626677,382,0.13181018,8218889.75,28500000,921.3076923,995,0,98600000,0,DoS Hulk
1739,0,2875.215641,434.75,344.8945491,0,0,0,0,0,DoS Hulk
98431673,750,0.142230642,7571667.154,27200000,882.2142857,11986,0,98100000,0,DoS Hulk
983,0,2034.587996,983,0,0,0,0,0,0,DoS Hulk
98348687,363,0.132182751,8195723.917,28400000,919.8461538,982,0,98300000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
140760,327,71.04290992,15640,44095.23367,1192.2,0,0,0,0,DoS Hulk
98741822,380,0.141783894,7595524.769,27400000,855.3571429,2000,0,98700000,0,DoS Hulk
98486156,408,0.131998248,8207179.667,28400000,923.3076923,983,0,98500000,0,DoS Hulk
100149950,335,0.119820329,9104540.909,29800000,994.6666667,0,0,99000000,0,DoS Hulk
98732668,367,0.121540319,8975697.091,29700000,997.3333333,13006,0,98600000,0,DoS Hulk
99729917,326,0.160433303,6648661.133,25700000,745.0625,1007,0,99500000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
166543,351,54.04009775,20817.875,54437.25852,1327.333333,0,0,0,0,DoS Hulk
99760796,409,0.130311711,8313399.667,28800000,923.3846154,4,0,99700000,0,DoS Hulk
994,0,2012.072435,994,0,0,0,0,0,0,DoS Hulk
86027779,327,0.162738131,6617521.462,23800000,851.5714286,1012,0,85800000,0,DoS Hulk
99744676,368,0.120307173,9067697.818,30100000,996.9166667,5,0,99700000,0,DoS Hulk
99333790,374,0.120804814,9030344.545,29900000,997.9166667,13980,0,99300000,0,DoS Hulk
99513533,356,0.140684383,7654887.154,27600000,853.6428571,995,0,99400000,0,DoS Hulk
85017025,393,0.152910549,7084752.083,24500000,922.6153846,9982,0,84900000,0,DoS Hulk
99447839,380,0.140777317,7649833.769,27500000,855.3571429,1978,0,99300000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
100155920,750,0.149766484,7153994.286,26700000,823,993,0,99800000,0,DoS Hulk
1645,0,3039.513678,411.25,429.1203211,0,0,0,0,0,DoS Hulk
996,0,5020.080321,249,494.0006748,0,0,0,0,0,DoS Hulk
100439624,372,0.12943099,8369968.667,28900000,921,10996,0,100000000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
98505009,352,0.111669448,9850500.9,31100000,1086.636364,13989,0,98500000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
85381559,722,0.163969833,6567812.231,23600000,880.2142857,10990,0,85100000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
117821024,12,0.067899597,16800000,37900000,1.5,1998,0,58900000,60600000,DoS Hulk
99044774,330,0.121157326,9004070.364,29900000,993.75,2,0,99000000,0,DoS Hulk
225,0,8888.888889,225,0,0,0,0,0,0,DoS Hulk
99746078,612,0.130330939,8312173.167,28700000,939,5,0,99400000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
13009,12,230.609578,6504.5,9183.195767,6,0,0,0,0,DoS Hulk
85273201,340,0.140724165,7752109.182,25700000,995.0833333,9048,0,85100000,0,DoS Hulk
1997,12,3004.50676,399.4,544.1666105,2,0,0,0,0,DoS Hulk
